119, 3.9839999675750732, 83
122, 3.003999948501587, 84
126, 4.2829999923706055, 84
129, 4.413000106811523, 87
131, 4.627999782562256, 87
134, 4.627999782562256, 0
136, 4.7870001792907715, 0
140, 4.880000114440918, 89
143, 4.2829999923706055, 89
145, 4.2829999923706055, 89
148, 4.394999980926514, 89
149, 4.4039998054504395, 89
151, 4.198999881744385, 89
152, 4.0960001945495605, 88
153, 4.0960001945495605, 88
154, 4.124000072479248, 89
154, 4.0960001945495605, 87
154, 4.0960001945495605, 87
154, 4.105999946594238, 87
155, 4.105999946594238, 87
155, 4.114999771118164, 88
155, 4.160999774932861, 89
155, 4.171000003814697, 89
156, 4.255000114440918, 89
156, 4.263999938964844, 89
156, 4.2829999923706055, 89
156, 4.291999816894531, 89
155, 4.2170000076293945, 89
155, 4.236000061035156, 88
155, 4.2170000076293945, 89
157, 4.263999938964844, 89
159, 4.2829999923706055, 88
159, 4.2829999923706055, 88
159, 4.2829999923706055, 88
158, 4.367000102996826, 88
158, 4.4039998054504395, 88
155, 4.515999794006348, 89
155, 4.544000148773193, 88
155, 4.544000148773193, 88
155, 4.515999794006348, 88
155, 4.339000225067139, 88
156, 4.440999984741211, 89
156, 4.497000217437744, 89
157, 4.627999782562256, 89
157, 4.664999961853027, 89
157, 4.7210001945495605, 88
158, 4.627999782562256, 88
158, 4.609000205993652, 89
159, 4.609000205993652, 89
159, 4.656000137329102, 90
159, 4.656000137329102, 90
160, 4.63700008392334, 89
161, 4.63700008392334, 89
161, 4.609000205993652, 89
161, 4.609000205993652, 89
161, 4.599999904632568, 89
161, 4.599999904632568, 88
161, 4.599999904632568, 89
160, 4.627999782562256, 89
160, 4.63700008392334, 89
160, 4.646999835968018, 89
160, 4.646999835968018, 89
160, 4.656000137329102, 89
160, 4.63700008392334, 89
160, 4.627999782562256, 89
160, 4.627999782562256, 89
160, 4.627999782562256, 89
160, 4.627999782562256, 89
160, 4.627999782562256, 88
160, 4.627999782562256, 88
160, 4.627999782562256, 88
159, 4.656000137329102, 88
159, 4.664999961853027, 88
159, 4.675000190734863, 88
159, 4.692999839782715, 87
159, 4.703000068664551, 87
159, 4.711999893188477, 87
159, 4.711999893188477, 87
159, 4.730999946594238, 88
159, 4.730999946594238, 88
159, 4.7210001945495605, 90
159, 4.703000068664551, 89
159, 4.692999839782715, 89
159, 4.692999839782715, 89
159, 4.684000015258789, 89
158, 4.684000015258789, 89
158, 4.692999839782715, 90
158, 4.703000068664551, 90
158, 4.703000068664551, 90
158, 4.703000068664551, 90
160, 4.711999893188477, 91
163, 4.7210001945495605, 90
166, 4.711999893188477, 90
166, 4.711999893188477, 90
167, 4.692999839782715, 90
167, 4.684000015258789, 89
167, 4.675000190734863, 90
166, 4.664999961853027, 90
166, 4.656000137329102, 90
167, 4.656000137329102, 90
168, 4.63700008392334, 90
