114, 8.472000122070312, 87, 143
114, 8.472000122070312, 88, 123
114, 8.406999588012695, 89, 129
114, 8.510000228881836, 90, 128
114, 8.574999809265137, 88, 135
114, 8.342000007629395, 90, 127
114, 8.472000122070312, 88, 130
113, 8.612000465393066, 88, 134
113, 8.472000122070312, 90, 128
113, 8.472000122070312, 91, 125
113, 8.378999710083008, 88, 125
113, 8.276000022888184, 88, 123
113, 8.248000144958496, 88, 124
114, 8.342000007629395, 87, 135
113, 8.444000244140625, 88, 131
113, 8.472000122070312, 87, 134
112, 8.182999610900879, 89, 116
112, 8.342000007629395, 88, 116
112, 8.71500015258789, 86, 133
112, 8.751999855041504, 88, 158
111, 8.612000465393066, 92, 137
111, 8.54699993133545, 88, 126
111, 8.444000244140625, 90, 123
111, 8.276000022888184, 91, 122
111, 8.444000244140625, 88, 121
111, 8.211000442504883, 87, 118
111, 8.118000030517578, 88, 122
111, 8.154999732971191, 85, 123
111, 8.751999855041504, 86, 131
110, 8.342000007629395, 88, 122
110, 8.444000244140625, 88, 125
110, 8.276000022888184, 87, 133
109, 8.472000122070312, 89, 125
109, 8.71500015258789, 88, 121
109, 8.444000244140625, 89, 122
109, 8.378999710083008, 89, 116
109, 8.612000465393066, 88, 126
109, 8.574999809265137, 88, 131
109, 8.612000465393066, 90, 129
109, 8.649999618530273, 91, 121
109, 8.687000274658203, 91, 127
109, 8.751999855041504, 91, 128
109, 8.751999855041504, 88, 136
109, 8.612000465393066, 92, 128
110, 8.687000274658203, 91, 130
110, 8.406999588012695, 91, 122
111, 8.314000129699707, 89, 119
112, 8.09000015258789, 89, 112
111, 8.314000129699707, 86, 124
111, 8.248000144958496, 86, 119
111, 8.510000228881836, 87, 125
111, 8.314000129699707, 88, 129
110, 8.444000244140625, 89, 130
110, 8.444000244140625, 87, 133
110, 8.472000122070312, 89, 126
110, 8.444000244140625, 89, 124
109, 8.406999588012695, 88, 128
109, 8.71500015258789, 88, 128
109, 8.574999809265137, 89, 137
109, 8.54699993133545, 89, 124
110, 8.211000442504883, 90, 112
110, 8.687000274658203, 89, 123
110, 8.510000228881836, 88, 133
110, 8.649999618530273, 91, 125
110, 8.444000244140625, 89, 128
110, 8.211000442504883, 89, 128
110, 8.378999710083008, 89, 111
110, 8.406999588012695, 88, 126
109, 8.444000244140625, 87, 124
109, 8.472000122070312, 90, 126
108, 8.444000244140625, 89, 134
108, 8.472000122070312, 89, 124
107, 8.71500015258789, 89, 127
106, 8.97599983215332, 89, 139
106, 8.789999961853027, 92, 130
107, 8.86400032043457, 93, 124
108, 8.54699993133545, 93, 130
108, 8.939000129699707, 93, 124
109, 8.82699966430664, 91, 140
109, 8.86400032043457, 93, 132
109, 8.789999961853027, 93, 138
110, 8.612000465393066, 93, 125
111, 8.789999961853027, 90, 128
111, 8.901000022888184, 91, 140
111, 8.649999618530273, 93, 137
111, 8.71500015258789, 94, 128
111, 8.789999961853027, 90, 134
111, 8.82699966430664, 93, 135
111, 8.789999961853027, 93, 136
112, 8.687000274658203, 92, 97
112, 8.612000465393066, 91, 126
112, 8.82699966430664, 91, 135
112, 8.751999855041504, 91, 144
112, 8.687000274658203, 93, 126
112, 8.82699966430664, 90, 127
112, 8.789999961853027, 92, 119
112, 8.71500015258789, 93, 129
113, 8.510000228881836, 91, 125
113, 8.612000465393066, 93, 132
113, 8.687000274658203, 89, 141
114, 8.378999710083008, 92, 120
114, 8.444000244140625, 91, 110
114, 8.82699966430664, 88, 127
114, 8.510000228881836, 89, 147
115, 8.612000465393066, 93, 139
115, 8.687000274658203, 90, 135
115, 8.472000122070312, 92, 131
115, 8.612000465393066, 89, 126
115, 8.314000129699707, 89, 127
115, 8.444000244140625, 90, 124
115, 8.687000274658203, 87, 134
114, 8.406999588012695, 90, 120
114, 8.789999961853027, 88, 127
114, 8.406999588012695, 90, 119
114, 8.574999809265137, 91, 120
113, 8.472000122070312, 89, 130
113, 8.378999710083008, 88, 114
113, 8.416000366210938, 89, 119
112, 8.211000442504883, 88, 106
112, 8.472000122070312, 86, 115
112, 8.342000007629395, 87, 127
112, 8.314000129699707, 88, 117
111, 8.406999588012695, 87, 123
111, 8.444000244140625, 88, 127
111, 8.71500015258789, 89, 131
112, 8.687000274658203, 89, 141
112, 8.649999618530273, 91, 125
112, 8.649999618530273, 92, 134
112, 8.687000274658203, 93, 134
112, 9.050999641418457, 90, 141
112, 8.86400032043457, 93, 134
112, 8.82699966430664, 94, 129
112, 8.82699966430664, 94, 127
113, 8.789999961853027, 91, 134
113, 8.770999908447266, 93, 135
113, 8.687000274658203, 93, 127
114, 8.510000228881836, 92, 123
113, 8.472000122070312, 91, 123
113, 8.649999618530273, 88, 129
112, 8.574999809265137, 91, 129
112, 8.574999809265137, 89, 119
112, 8.472000122070312, 91, 117
112, 8.510000228881836, 89, 122
111, 8.71500015258789, 89, 142
111, 8.939000129699707, 91, 143
111, 8.901000022888184, 93, 137
111, 8.751999855041504, 93, 133
111, 8.687000274658203, 92, 131
111, 8.687000274658203, 92, 132
112, 8.751999855041504, 92, 126
112, 8.789999961853027, 91, 133
112, 8.751999855041504, 93, 131
112, 8.86400032043457, 92, 132
112, 8.687000274658203, 92, 137
111, 8.82699966430664, 91, 133
112, 8.97599983215332, 92, 134
112, 8.883000373840332, 93, 140
112, 8.97599983215332, 94, 132
112, 8.97599983215332, 94, 137
112, 8.97599983215332, 94, 129
112, 9.012999534606934, 94, 139
112, 8.649999618530273, 95, 129
112, 8.751999855041504, 92, 141
112, 8.82699966430664, 92, 137
112, 9.012999534606934, 93, 138
112, 9.284000396728516, 93, 149
113, 9.163000106811523, 95, 151
113, 9.125, 96, 140
113, 9.012999534606934, 95, 138
113, 8.901000022888184, 96, 126
113, 9.012999534606934, 94, 127
114, 8.901000022888184, 93, 129
113, 8.86400032043457, 94, 138
113, 8.649999618530273, 93, 133
113, 8.86400032043457, 93, 131
113, 8.649999618530273, 93, 136
113, 8.97599983215332, 92, 129
113, 8.574999809265137, 92, 122
113, 8.54699993133545, 92, 122
112, 8.378999710083008, 90, 123
112, 8.649999618530273, 88, 125
112, 8.491000175476074, 89, 139
112, 8.751999855041504, 90, 126
113, 8.939000129699707, 91, 136
113, 8.71500015258789, 92, 133
113, 8.97599983215332, 93, 134
114, 8.86400032043457, 93, 137
114, 8.939000129699707, 93, 132
114, 8.97599983215332, 92, 147
115, 8.97599983215332, 94, 138
115, 8.939000129699707, 94, 135
116, 8.901000022888184, 93, 134
116, 8.71500015258789, 94, 128
115, 8.789999961853027, 93, 130
115, 8.687000274658203, 92, 131
115, 8.82699966430664, 93, 127
115, 8.82699966430664, 92, 124
115, 8.751999855041504, 93, 130
115, 8.574999809265137, 92, 124
115, 8.82699966430664, 91, 138
116, 8.901000022888184, 92, 124
116, 8.71500015258789, 93, 122
117, 8.71500015258789, 94, 121
117, 8.574999809265137, 93, 127
116, 8.751999855041504, 90, 121
116, 9.050999641418457, 91, 151
116, 8.82699966430664, 93, 142
115, 8.86400032043457, 95, 132
115, 8.574999809265137, 91, 123
115, 8.276000022888184, 92, 105
115, 8.406999588012695, 90, 118
115, 7.995999813079834, 89, 105
114, 7.8379998207092285, 87, 108
96, 8.211000442504883, 85, 149
96, 8.510000228881836, 83, 133
95, 8.276000022888184, 91, 132
96, 8.649999618530273, 89, 135
96, 8.687000274658203, 88, 138
96, 8.649999618530273, 89, 136
97, 8.649999618530273, 91, 142
99, 8.901000022888184, 91, 135
99, 8.751999855041504, 91, 135
101, 8.86400032043457, 91, 137
101, 8.612000465393066, 92, 136
102, 8.86400032043457, 93, 141
102, 8.97599983215332, 91, 136
103, 8.751999855041504, 92, 136
103, 8.82699966430664, 93, 143
103, 8.939000129699707, 92, 136
104, 8.82699966430664, 93, 140
105, 8.71500015258789, 93, 158
106, 8.789999961853027, 92, 142
106, 8.510000228881836, 90, 124
106, 8.444000244140625, 92, 102
106, 7.241000175476074, 90, 0
106, 3.8910000324249268, 86, 142
101, 8.034000396728516, 86, 154
100, 8.939000129699707, 91, 139
100, 8.86400032043457, 93, 143
100, 8.789999961853027, 93, 136
99, 8.82699966430664, 94, 126
99, 8.54699993133545, 90, 128
100, 8.574999809265137, 91, 138
100, 8.574999809265137, 89, 134
101, 8.612000465393066, 90, 123
102, 8.510000228881836, 90, 128
102, 8.406999588012695, 89, 145
103, 8.54699993133545, 88, 137
104, 8.86400032043457, 91, 145
104, 8.687000274658203, 92, 150
105, 9.050999641418457, 94, 130
105, 8.901000022888184, 94, 145
106, 8.901000022888184, 92, 138
106, 9.050999641418457, 96, 136
107, 8.97599983215332, 93, 127
107, 8.86400032043457, 94, 128
108, 8.751999855041504, 92, 140
108, 8.751999855041504, 93, 146
109, 8.82699966430664, 92, 158
109, 8.789999961853027, 91, 124
110, 8.751999855041504, 93, 147
110, 9.050999641418457, 92, 148
111, 8.86400032043457, 93, 135
111, 8.612000465393066, 95, 136
112, 8.82699966430664, 91, 139
112, 8.86400032043457, 92, 139
112, 8.97599983215332, 94, 137
112, 8.86400032043457, 93, 128
112, 8.82699966430664, 93, 138
112, 8.71500015258789, 93, 155
112, 8.994999885559082, 90, 125
113, 8.947999954223633, 98, 118
113, 8.751999855041504, 93, 142
114, 8.751999855041504, 92, 140
114, 8.97599983215332, 92, 129
114, 8.86400032043457, 94, 164
115, 8.789999961853027, 93, 145
115, 9.088000297546387, 94, 142
116, 9.208999633789062, 97, 153
116, 9.125, 97, 160
117, 9.284000396728516, 94, 134
118, 9.125, 99, 135
119, 9.208999633789062, 96, 135
119, 9.012999534606934, 96, 159
120, 9.53600025177002, 95, 165
120, 9.937000274658203, 94, 165
121, 9.909000396728516, 99, 167
121, 9.666999816894531, 96, 178
121, 9.890999794006348, 97, 169
121, 10.029999732971191, 96, 160
121, 9.713000297546387, 100, 162
121, 9.843999862670898, 96, 167
121, 9.824999809265137, 98, 180
121, 10.029999732971191, 98, 171
121, 9.984000205993652, 99, 168
122, 9.984000205993652, 100, 177
122, 9.890999794006348, 98, 171
122, 9.843999862670898, 98, 162
122, 10.07699966430664, 99, 162
122, 9.779000282287598, 99, 160
123, 9.713000297546387, 98, 157
123, 9.666999816894531, 97, 154
123, 9.619999885559082, 95, 118
123, 9.666999816894531, 97, 156
122, 8.789999961853027, 94, 144
122, 9.012999534606934, 89, 100
122, 8.901000022888184, 97, 97
121, 8.248000144958496, 93, 97
121, 5.448999881744385, 93, 97
120, 6.177000045776367, 93, 128
120, 8.314000129699707, 73, 135
119, 8.86400032043457, 90, 146
118, 8.86400032043457, 91, 146
118, 9.012999534606934, 94, 139
118, 9.050999641418457, 95, 142
118, 8.97599983215332, 95, 162
119, 9.246999740600586, 91, 119
120, 8.939000129699707, 104, 130
120, 8.649999618530273, 93, 172
121, 8.86400032043457, 90, 157
122, 9.088000297546387, 91, 137
122, 9.050999641418457, 97, 138
123, 8.939000129699707, 95, 134
123, 8.97599983215332, 93, 146
123, 8.901000022888184, 94, 113
124, 9.088000297546387, 95, 138
123, 8.939000129699707, 96, 146
123, 9.050999641418457, 94, 134
123, 9.208999633789062, 96, 140
123, 9.050999641418457, 95, 140
122, 9.125, 95, 138
122, 9.012999534606934, 95, 139
121, 9.208999633789062, 95, 139
121, 8.86400032043457, 94, 134
120, 8.901000022888184, 94, 164
120, 9.125, 93, 127
120, 8.751999855041504, 95, 155
120, 8.939000129699707, 93, 162
120, 9.331000328063965, 96, 146
119, 9.208999633789062, 97, 139
119, 9.088000297546387, 96, 127
118, 9.088000297546387, 96, 140
118, 8.956999778747559, 95, 140
118, 8.789999961853027, 95, 180
118, 8.939000129699707, 93, 149
118, 9.125, 93, 149
118, 9.163000106811523, 98, 156
119, 9.125, 96, 143
119, 9.265000343322754, 96, 147
120, 9.331000328063965, 97, 154
121, 9.208999633789062, 97, 137
121, 9.284000396728516, 97, 139
122, 9.208999633789062, 96, 139
122, 9.125, 96, 150
123, 9.246999740600586, 96, 149
123, 9.404999732971191, 97, 139
123, 9.265000343322754, 97, 179
123, 9.619999885559082, 95, 175
123, 9.890999794006348, 93, 146
122, 9.583000183105469, 101, 167
122, 9.843999862670898, 95, 156
122, 9.75100040435791, 98, 155
122, 9.79699993133545, 97, 181
122, 9.619999885559082, 97, 173
123, 10.029999732971191, 96, 145
123, 9.75100040435791, 101, 172
124, 9.75100040435791, 97, 151
124, 9.713000297546387, 97, 160
125, 9.583000183105469, 96, 156
125, 9.6850004196167, 96, 157
125, 9.666999816894531, 96, 156
125, 9.432999610900879, 95, 148
124, 9.48900032043457, 95, 175
124, 9.368000030517578, 94, 153
124, 9.48900032043457, 93, 144
124, 9.583000183105469, 95, 136
123, 9.368000030517578, 95, 176
123, 9.619999885559082, 92, 132
122, 9.75100040435791, 96, 141
122, 9.583000183105469, 95, 156
122, 9.368000030517578, 95, 147
121, 9.45199966430664, 96, 158
121, 9.666999816894531, 93, 156
121, 9.619999885559082, 95, 159
122, 9.79699993133545, 95, 161
122, 9.890999794006348, 95, 174
122, 9.619999885559082, 98, 175
123, 9.79699993133545, 95, 156
123, 9.713000297546387, 99, 158
124, 9.666999816894531, 97, 147
124, 9.53600025177002, 96, 159
124, 9.713000297546387, 96, 154
125, 9.79699993133545, 97, 152
125, 9.583000183105469, 96, 156
125, 9.619999885559082, 95, 174
125, 9.368000030517578, 93, 168
124, 9.38700008392334, 95, 166
124, 9.79699993133545, 95, 176
123, 9.79699993133545, 97, 154
123, 9.79699993133545, 97, 153
123, 9.666999816894531, 97, 162
123, 9.555000305175781, 95, 163
123, 9.713000297546387, 95, 151
123, 9.619999885559082, 95, 147
123, 9.583000183105469, 96, 165
123, 9.666999816894531, 95, 162
124, 9.666999816894531, 97, 156
125, 9.53600025177002, 95, 165
125, 9.45199966430664, 92, 139
125, 9.48900032043457, 99, 153
126, 9.713000297546387, 92, 155
126, 9.619999885559082, 95, 142
126, 9.619999885559082, 94, 163
125, 9.368000030517578, 96, 171
126, 9.619999885559082, 95, 168
126, 9.666999816894531, 97, 177
126, 10.029999732971191, 97, 171
126, 9.890999794006348, 100, 165
126, 10.12399959564209, 100, 166
126, 9.843999862670898, 99, 165
126, 9.909000396728516, 98, 160
126, 9.937000274658203, 99, 150
126, 9.666999816894531, 96, 162
126, 9.368000030517578, 96, 170
126, 9.890999794006348, 93, 134
125, 9.75100040435791, 102, 159
125, 9.53600025177002, 96, 139
126, 9.583000183105469, 95, 155
125, 9.53600025177002, 95, 146
125, 9.284000396728516, 93, 149
125, 9.284000396728516, 93, 182
125, 9.517000198364258, 94, 151
125, 9.583000183105469, 95, 163
125, 9.666999816894531, 97, 167
125, 9.890999794006348, 96, 153
125, 9.48900032043457, 97, 157
125, 9.60099983215332, 96, 156
125, 9.666999816894531, 96, 173
125, 9.48900032043457, 96, 133
125, 9.619999885559082, 96, 151
125, 9.404999732971191, 94, 156
125, 9.53600025177002, 93, 163
125, 9.331000328063965, 94, 163
125, 9.619999885559082, 94, 160
125, 9.619999885559082, 95, 161
126, 9.611000061035156, 95, 149
126, 9.79699993133545, 96, 164
126, 9.60099983215332, 96, 159
126, 9.53600025177002, 95, 162
126, 9.517000198364258, 95, 146
127, 9.666999816894531, 96, 153
127, 9.48900032043457, 95, 162
127, 9.45199966430664, 94, 169
127, 9.79699993133545, 95, 161
127, 9.713000297546387, 98, 149
127, 9.583000183105469, 97, 151
127, 9.732000350952148, 96, 171
128, 9.75100040435791, 95, 149
128, 9.75100040435791, 100, 157
128, 9.583000183105469, 96, 157
128, 9.583000183105469, 96, 158
128, 9.432999610900879, 95, 152
128, 9.45199966430664, 95, 158
128, 9.517000198364258, 95, 156
128, 9.368000030517578, 94, 161
127, 9.583000183105469, 93, 144
126, 9.713000297546387, 96, 173
126, 9.48900032043457, 95, 132
126, 9.619999885559082, 95, 145
126, 9.45199966430664, 97, 149
125, 9.53600025177002, 94, 150
125, 9.331000328063965, 94, 153
124, 9.331000328063965, 93, 158
124, 9.48900032043457, 92, 149
124, 9.331000328063965, 93, 167
124, 9.368000030517578, 93, 160
124, 9.53600025177002, 94, 156
124, 9.404999732971191, 95, 151
124, 9.53600025177002, 94, 145
124, 9.284000396728516, 93, 159
124, 9.45199966430664, 93, 156
124, 9.53600025177002, 94, 155
124, 9.619999885559082, 94, 157
123, 9.583000183105469, 95, 155
123, 9.53600025177002, 95, 165
123, 9.732000350952148, 94, 160
124, 9.79699993133545, 97, 157
124, 9.713000297546387, 97, 156
124, 9.713000297546387, 97, 167
124, 9.75100040435791, 96, 158
124, 9.666999816894531, 97, 157
125, 9.53600025177002, 95, 152
125, 9.508000373840332, 95, 157
126, 9.404999732971191, 94, 152
127, 9.48900032043457, 95, 165
127, 9.619999885559082, 94, 160
128, 9.619999885559082, 96, 158
128, 9.619999885559082, 96, 161
127, 9.75100040435791, 96, 159
127, 9.619999885559082, 96, 176
127, 9.404999732971191, 95, 144
128, 9.713000297546387, 96, 159
128, 9.75100040435791, 97, 151
128, 9.619999885559082, 97, 167
128, 9.404999732971191, 94, 170
128, 9.48900032043457, 94, 156
127, 9.60099983215332, 95, 163
127, 9.79699993133545, 96, 170
127, 9.666999816894531, 96, 164
127, 9.713000297546387, 96, 165
127, 9.583000183105469, 96, 160
128, 9.713000297546387, 95, 152
128, 9.713000297546387, 96, 178
128, 9.368000030517578, 95, 128
128, 9.619999885559082, 96, 154
128, 9.38700008392334, 95, 199
128, 10.048999786376953, 94, 192
127, 10.27299976348877, 95, 180
128, 10.319999694824219, 97, 188
128, 10.27299976348877, 96, 184
128, 10.217000007629395, 96, 203
128, 10.394000053405762, 95, 184
128, 10.291999816894531, 98, 185
128, 10.319999694824219, 96, 179
128, 10.170000076293945, 97, 189
128, 10.27299976348877, 96, 185
129, 10.366000175476074, 95, 161
129, 10.029999732971191, 97, 183
129, 10.236000061035156, 95, 192
129, 10.170000076293945, 96, 179
130, 10.27299976348877, 96, 190
130, 10.319999694824219, 96, 182
130, 10.12399959564209, 96, 187
130, 10.217000007629395, 96, 202
131, 10.366000175476074, 95, 194
131, 10.12399959564209, 96, 169
131, 10.468999862670898, 98, 182
131, 10.27299976348877, 97, 173
131, 10.12399959564209, 96, 193
131, 10.27299976348877, 96, 185
131, 10.170000076293945, 96, 185
131, 10.029999732971191, 95, 157
131, 10.12399959564209, 95, 138
131, 9.404999732971191, 94, 177
131, 9.470999717712402, 94, 142
130, 9.53600025177002, 95, 172
130, 9.666999816894531, 93, 146
130, 9.583000183105469, 96, 155
129, 9.45199966430664, 94, 162
129, 9.48900032043457, 93, 168
129, 9.583000183105469, 95, 157
129, 9.404999732971191, 95, 136
129, 9.284000396728516, 93, 173
129, 9.331000328063965, 90, 153
129, 9.619999885559082, 90, 159
129, 9.368000030517578, 95, 138
129, 9.53600025177002, 96, 172
129, 9.75100040435791, 90, 159
129, 9.619999885559082, 95, 162
130, 9.713000297546387, 96, 156
130, 9.619999885559082, 96, 158
130, 9.53600025177002, 96, 156
131, 9.583000183105469, 96, 170
131, 9.53600025177002, 95, 183
132, 9.45199966430664, 96, 200
132, 9.732000350952148, 93, 156
131, 9.583000183105469, 101, 159
131, 9.53600025177002, 96, 159
131, 9.713000297546387, 95, 151
131, 9.713000297546387, 96, 188
131, 9.583000183105469, 96, 169
132, 9.75100040435791, 97, 172
132, 9.713000297546387, 95, 168
133, 9.619999885559082, 97, 161
133, 9.79699993133545, 96, 162
134, 9.666999816894531, 97, 144
134, 9.890999794006348, 97, 158
134, 9.6850004196167, 96, 175
135, 9.79699993133545, 94, 171
135, 9.583000183105469, 96, 169
135, 9.890999794006348, 95, 178
135, 9.984000205993652, 99, 173
135, 9.79699993133545, 99, 161
134, 9.75100040435791, 98, 169
134, 9.824999809265137, 97, 173
134, 9.6850004196167, 97, 168
134, 9.937000274658203, 97, 137
134, 9.713000297546387, 96, 188
133, 9.824999809265137, 94, 152
133, 9.619999885559082, 98, 151
132, 9.48900032043457, 95, 162
132, 9.404999732971191, 94, 165
131, 9.583000183105469, 94, 163
131, 9.583000183105469, 96, 156
131, 9.53600025177002, 95, 157
131, 9.666999816894531, 95, 170
131, 9.583000183105469, 95, 169
132, 9.75100040435791, 95, 161
131, 9.583000183105469, 96, 175
132, 9.75100040435791, 97, 160
132, 9.48900032043457, 97, 143
132, 9.246999740600586, 94, 179
132, 9.619999885559082, 94, 148
132, 9.713000297546387, 97, 165
132, 9.48900032043457, 94, 181
132, 9.368000030517578, 92, 200
131, 10.291999816894531, 93, 191
132, 10.217000007629395, 97, 218
132, 10.42199993133545, 96, 155
132, 10.524999618530273, 100, 193
132, 9.984000205993652, 95, 199
131, 10.385000228881836, 96, 203
131, 10.524999618530273, 99, 201
131, 10.571999549865723, 99, 184
131, 10.27299976348877, 97, 197
132, 10.27299976348877, 96, 187
132, 10.319999694824219, 98, 190
132, 10.319999694824219, 97, 185
132, 10.27299976348877, 96, 184
133, 10.12399959564209, 95, 185
133, 10.27299976348877, 94, 187
133, 10.27299976348877, 97, 184
133, 10.27299976348877, 96, 233
133, 10.628000259399414, 96, 184
134, 10.684000015258789, 98, 190
134, 10.468999862670898, 101, 185
134, 10.524999618530273, 98, 184
134, 10.319999694824219, 98, 199
134, 10.366000175476074, 97, 194
134, 10.319999694824219, 98, 199
134, 10.319999694824219, 96, 194
135, 10.366000175476074, 97, 194
135, 10.524999618530273, 97, 174
135, 10.27299976348877, 97, 172
135, 9.45199966430664, 96, 214
135, 9.909000396728516, 91, 148
135, 9.619999885559082, 101, 156
135, 9.48900032043457, 97, 156
135, 9.48900032043457, 95, 166
134, 9.368000030517578, 93, 153
134, 9.404999732971191, 94, 166
134, 9.45199966430664, 93, 148
134, 9.48900032043457, 96, 158
134, 9.53600025177002, 92, 152
133, 9.368000030517578, 95, 159
134, 9.45199966430664, 93, 0
133, 8.211000442504883, 91, 0
134, 4.870999813079834, 91, 0
134, 2.6029999256134033, 91, 140
133, 3.937999963760376, 0, 162
133, 4.479000091552734, 87, 170
133, 9.45199966430664, 90, 177
133, 9.48900032043457, 94, 157
132, 9.713000297546387, 95, 165
132, 9.163000106811523, 94, 177
132, 9.48900032043457, 92, 164
133, 9.619999885559082, 95, 159
133, 9.45199966430664, 95, 159
133, 9.53600025177002, 95, 155
133, 9.45199966430664, 95, 155
133, 9.284000396728516, 94, 167
133, 9.331000328063965, 92, 177
133, 9.246999740600586, 91, 165
133, 9.666999816894531, 93, 189
133, 9.713000297546387, 95, 174
133, 9.937000274658203, 92, 153
134, 9.843999862670898, 100, 167
134, 9.48900032043457, 96, 177
134, 9.666999816894531, 96, 179
134, 9.890999794006348, 97, 177
134, 9.890999794006348, 97, 176
134, 9.843999862670898, 99, 172
134, 9.75100040435791, 97, 173
134, 9.79699993133545, 97, 160
134, 9.75100040435791, 97, 177
134, 9.79699993133545, 97, 155
135, 9.75100040435791, 97, 188
135, 9.713000297546387, 94, 178
135, 9.619999885559082, 96, 180
135, 9.79699993133545, 97, 171
135, 9.666999816894531, 98, 164
136, 9.666999816894531, 96, 176
136, 9.619999885559082, 96, 164
136, 9.843999862670898, 97, 170
137, 9.583000183105469, 96, 171
136, 9.713000297546387, 95, 170
136, 9.713000297546387, 95, 151
136, 9.555000305175781, 96, 197
136, 9.48900032043457, 95, 179
136, 9.79699993133545, 94, 164
136, 9.890999794006348, 102, 175
136, 9.984000205993652, 99, 166
136, 9.843999862670898, 99, 191
136, 9.75100040435791, 96, 169
136, 10.003000259399414, 97, 178
136, 9.815999984741211, 98, 173
136, 9.937000274658203, 99, 167
136, 9.843999862670898, 97, 195
136, 9.713000297546387, 96, 167
136, 9.909000396728516, 96, 184
136, 9.843999862670898, 101, 169
136, 9.619999885559082, 96, 156
135, 9.404999732971191, 97, 168
135, 9.666999816894531, 92, 160
134, 9.619999885559082, 96, 164
134, 9.666999816894531, 95, 173
133, 9.713000297546387, 96, 167
133, 9.79699993133545, 96, 170
132, 9.666999816894531, 96, 157
132, 9.666999816894531, 97, 159
132, 9.583000183105469, 96, 159
131, 9.619999885559082, 95, 162
130, 9.619999885559082, 96, 166
130, 9.555000305175781, 95, 152
129, 9.666999816894531, 96, 156
129, 9.368000030517578, 95, 147
129, 9.404999732971191, 93, 174
128, 8.789999961853027, 92, 189
115, 9.619999885559082, 98, 229
116, 9.843999862670898, 96, 174
117, 10.12399959564209, 96, 155
118, 9.890999794006348, 102, 201
118, 9.583000183105469, 105, 201
118, 6.223999977111816, 96, 202
118, 3.6389999389648438, 96, 199
118, 9.713000297546387, 96, 187
118, 10.12399959564209, 92, 145
118, 9.843999862670898, 99, 181
119, 9.284000396728516, 100, 170
119, 9.368000030517578, 94, 197
119, 9.843999862670898, 96, 191
119, 10.07699966430664, 93, 208
120, 10.496999740600586, 98, 203
121, 10.366000175476074, 96, 199
122, 10.468999862670898, 99, 190
123, 10.571999549865723, 99, 198
124, 10.27299976348877, 98, 214
